counterfactual_effect,decision,failure_type,holdout_effect,hypothesis,method,p_value,q_value,reason,seed,support_holdout,support_validation,validation_effect
0.01335840475157164,rejected,fdr_null,-0.004165450506829427,IF x12 = 1 THEN y = 1 increases,NoSupport,0.6892430278884463,0.93800796812749,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.47888888888888886,0.5144444444444445,-0.014570184499656524
-0.03930082207609241,rejected,fdr_null,0.014548794761248651,IF x15 = 1 THEN y = 1 increases,NoSupport,0.9043824701195219,0.939166411277965,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.5388888888888889,-0.0425288784001987
-0.06106269023890944,rejected,fdr_null,-0.008297105949571504,IF x27 = 1 THEN y = 1 increases,NoSupport,0.9721115537848606,0.9721115537848606,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5388888888888889,0.4855555555555556,-0.05660032323272263
0.16806517504209642,accepted,valid,0.09845132743362833,IF x0 = 1 THEN y = 1 increases,NoStatTest,0.00398406374501992,0.02151394422310757,passes all verification gates,1,0.5022222222222222,0.5,0.16444444444444442
0.5169938184215431,rejected,holdout,-0.5903372725266347,IF x5 = 1 THEN y = 1 increases,NoStatTest,0.00398406374501992,0.02151394422310757,held-out effect does not replicate,1,0.5622222222222222,0.43222222222222223,0.5571815936291058
0.5752740401565363,rejected,support,0.44971751412429384,IF x2 = 1 THEN y = 1 increases,NoStatTest,0.00398406374501992,0.02151394422310757,insufficient support,1,0.016666666666666666,0.03,0.5773195876288659
0.0,rejected,counterfactual,0.22615137671317442,IF x4 = 1 THEN y = 1 increases,NoStatTest,0.00398406374501992,0.02151394422310757,matched counterfactual contrast is weak,1,0.5055555555555555,0.4677777777777778,0.23001205004487774
-0.060880372313418404,rejected,redundant,0.10461076157385674,IF x6 = 1 THEN y = 1 increases,NoStatTest,0.00398406374501992,0.02151394422310757,matched counterfactual contrast is weak,1,0.4855555555555556,0.5022222222222222,0.13041245259165613
0.06271714482237549,rejected,fdr_null,-0.003101479623081327,IF x23 = 1 THEN y = 1 increases,NoStatTest,0.0199203187250996,0.0896414342629482,held-out effect does not replicate,1,0.5044444444444445,0.51,0.06687119292161309
0.0436702171887433,rejected,fdr_null,-0.05132764343290658,IF x10 = 1 THEN y = 1 increases,NoStatTest,0.0398406374501992,0.15367103016505407,matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5066666666666667,0.4811111111111111,0.051589676130378626
0.04182982102429893,rejected,fdr_null,0.006330895461212183,IF x7 = 1 THEN y = 1 increases,NoStatTest,0.13147410358565736,0.4437250996015936,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.4988888888888889,0.48444444444444446,0.03827902562480229
0.0157097092695018,rejected,fdr_null,-0.04933878906481648,IF x25 = 1 THEN y = 1 increases,NoStatTest,0.17131474103585656,0.5139442231075697,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5133333333333333,0.5188888888888888,0.03297545633026888
0.028035580770623136,rejected,fdr_null,-0.02410876103091869,IF x19 = 1 THEN y = 1 increases,NoStatTest,0.21912350597609562,0.5916334661354582,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5011111111111111,0.5244444444444445,0.025681134167590658
0.025837740798854633,rejected,fdr_null,0.015489470224533064,IF x20 = 1 THEN y = 1 increases,NoStatTest,0.2868525896414343,0.699203187250996,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5144444444444445,0.5033333333333333,0.022282471813562077
0.011921902616544149,rejected,fdr_null,0.009154539702625752,IF x14 = 1 THEN y = 1 increases,NoStatTest,0.3107569721115538,0.699203187250996,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5155555555555555,0.4822222222222222,0.018967188148968528
0.01030165129347863,rejected,fdr_null,0.03232736269760139,IF x22 = 1 THEN y = 1 increases,NoStatTest,0.38247011952191234,0.7933266932270917,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.4866666666666667,0.013105615845341867
-0.0246177728502845,rejected,fdr_null,0.02521012555650537,IF x11 = 1 THEN y = 1 increases,NoStatTest,0.46613545816733065,0.7933266932270917,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.48777777777777775,0.5055555555555555,0.006025435238918353
-0.00417292170940979,rejected,fdr_null,0.014548794761248651,IF x13 = 1 THEN y = 1 increases,NoStatTest,0.4701195219123506,0.7933266932270917,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.5122222222222222,0.006146882828751976
0.024222667532110862,rejected,fdr_null,-0.0032297731751040892,IF x26 = 1 THEN y = 1 increases,NoStatTest,0.41434262948207173,0.7933266932270917,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.46,0.008230452674897082
0.009019278842689217,rejected,fdr_null,0.005379640434326871,IF x17 = 1 THEN y = 1 increases,NoStatTest,0.5418326693227091,0.8605577689243028,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5177777777777778,0.5144444444444445,-0.0012257142998354231
-0.007082594285574602,rejected,fdr_null,0.0195419786994408,IF x16 = 1 THEN y = 1 increases,NoStatTest,0.601593625498008,0.9023904382470119,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.4911111111111111,0.5111111111111111,-0.00573122529644271
-0.045152959817089285,rejected,statistical,0.19575364098964726,IF x3 = 1 THEN y = 1 increases,NoStatTest,0.8167330677290837,0.93800796812749,insufficient support; weak validation effect; matched counterfactual contrast is weak,1,0.22777777777777777,0.043333333333333335,-0.048959170910390426
-0.04335517112625201,rejected,fdr_null,0.06895936482447923,IF x9 = 1 THEN y = 1 increases,NoStatTest,0.8366533864541833,0.93800796812749,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.47,0.4922222222222222,-0.02977510607505024
-0.022505072052566646,rejected,fdr_null,0.06768883342247578,IF x8 = 1 THEN y = 1 increases,NoStatTest,0.8685258964143426,0.93800796812749,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.47333333333333333,0.5222222222222223,-0.029292429490351324
-0.04228670602370222,rejected,fdr_null,-0.022824168633127806,IF x21 = 1 THEN y = 1 increases,NoStatTest,0.8685258964143426,0.93800796812749,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.4688888888888889,0.4955555555555556,-0.034155785148456186
-0.007123682847563386,rejected,fdr_null,-0.014979606970708215,IF x24 = 1 THEN y = 1 increases,NoStatTest,0.6972111553784861,0.93800796812749,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5166666666666667,0.5255555555555556,-0.011427383139163527
-0.04417178315297251,rejected,fdr_null,0.006751313441835438,IF x18 = 1 THEN y = 1 increases,NoStatTest,0.8605577689243028,0.93800796812749,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.4855555555555556,0.5033333333333333,-0.03105323199549609
0.01335840475157164,rejected,fdr_null,-0.004165450506829427,IF x12 = 1 THEN y = 1 increases,NoStatTest,0.6892430278884463,0.93800796812749,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.47888888888888886,0.5144444444444445,-0.014570184499656524
-0.03930082207609241,rejected,fdr_null,0.014548794761248651,IF x15 = 1 THEN y = 1 increases,NoStatTest,0.9043824701195219,0.939166411277965,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.5388888888888889,-0.0425288784001987
-0.06106269023890944,rejected,fdr_null,-0.008297105949571504,IF x27 = 1 THEN y = 1 increases,NoStatTest,0.9721115537848606,0.9721115537848606,weak validation effect; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5388888888888889,0.4855555555555556,-0.05660032323272263
0.16806517504209642,accepted,valid,0.09845132743362833,IF x0 = 1 THEN y = 1 increases,NoFDR,0.00398406374501992,0.00398406374501992,passes all verification gates,1,0.5022222222222222,0.5,0.16444444444444442
0.5169938184215431,rejected,holdout,-0.5903372725266347,IF x5 = 1 THEN y = 1 increases,NoFDR,0.00398406374501992,0.00398406374501992,held-out effect does not replicate,1,0.5622222222222222,0.43222222222222223,0.5571815936291058
0.5752740401565363,rejected,support,0.44971751412429384,IF x2 = 1 THEN y = 1 increases,NoFDR,0.00398406374501992,0.00398406374501992,insufficient support,1,0.016666666666666666,0.03,0.5773195876288659
0.0,rejected,counterfactual,0.22615137671317442,IF x4 = 1 THEN y = 1 increases,NoFDR,0.00398406374501992,0.00398406374501992,matched counterfactual contrast is weak,1,0.5055555555555555,0.4677777777777778,0.23001205004487774
-0.060880372313418404,rejected,redundant,0.10461076157385674,IF x6 = 1 THEN y = 1 increases,NoFDR,0.00398406374501992,0.00398406374501992,matched counterfactual contrast is weak,1,0.4855555555555556,0.5022222222222222,0.13041245259165613
0.06271714482237549,rejected,fdr_null,-0.003101479623081327,IF x23 = 1 THEN y = 1 increases,NoFDR,0.0199203187250996,0.0199203187250996,held-out effect does not replicate,1,0.5044444444444445,0.51,0.06687119292161309
0.0436702171887433,rejected,fdr_null,-0.05132764343290658,IF x10 = 1 THEN y = 1 increases,NoFDR,0.0398406374501992,0.0398406374501992,matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5066666666666667,0.4811111111111111,0.051589676130378626
0.04182982102429893,rejected,fdr_null,0.006330895461212183,IF x7 = 1 THEN y = 1 increases,NoFDR,0.13147410358565736,0.13147410358565736,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.4988888888888889,0.48444444444444446,0.03827902562480229
0.0157097092695018,rejected,fdr_null,-0.04933878906481648,IF x25 = 1 THEN y = 1 increases,NoFDR,0.17131474103585656,0.17131474103585656,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5133333333333333,0.5188888888888888,0.03297545633026888
0.028035580770623136,rejected,fdr_null,-0.02410876103091869,IF x19 = 1 THEN y = 1 increases,NoFDR,0.21912350597609562,0.21912350597609562,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5011111111111111,0.5244444444444445,0.025681134167590658
0.025837740798854633,rejected,fdr_null,0.015489470224533064,IF x20 = 1 THEN y = 1 increases,NoFDR,0.2868525896414343,0.2868525896414343,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5144444444444445,0.5033333333333333,0.022282471813562077
0.011921902616544149,rejected,fdr_null,0.009154539702625752,IF x14 = 1 THEN y = 1 increases,NoFDR,0.3107569721115538,0.3107569721115538,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5155555555555555,0.4822222222222222,0.018967188148968528
0.01030165129347863,rejected,fdr_null,0.03232736269760139,IF x22 = 1 THEN y = 1 increases,NoFDR,0.38247011952191234,0.38247011952191234,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.4866666666666667,0.013105615845341867
0.024222667532110862,rejected,fdr_null,-0.0032297731751040892,IF x26 = 1 THEN y = 1 increases,NoFDR,0.41434262948207173,0.41434262948207173,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.46,0.008230452674897082
-0.0246177728502845,rejected,fdr_null,0.02521012555650537,IF x11 = 1 THEN y = 1 increases,NoFDR,0.46613545816733065,0.46613545816733065,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.48777777777777775,0.5055555555555555,0.006025435238918353
-0.00417292170940979,rejected,fdr_null,0.014548794761248651,IF x13 = 1 THEN y = 1 increases,NoFDR,0.4701195219123506,0.4701195219123506,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.5122222222222222,0.006146882828751976
0.009019278842689217,rejected,fdr_null,0.005379640434326871,IF x17 = 1 THEN y = 1 increases,NoFDR,0.5418326693227091,0.5418326693227091,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5177777777777778,0.5144444444444445,-0.0012257142998354231
-0.007082594285574602,rejected,fdr_null,0.0195419786994408,IF x16 = 1 THEN y = 1 increases,NoFDR,0.601593625498008,0.601593625498008,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.4911111111111111,0.5111111111111111,-0.00573122529644271
0.01335840475157164,rejected,fdr_null,-0.004165450506829427,IF x12 = 1 THEN y = 1 increases,NoFDR,0.6892430278884463,0.6892430278884463,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.47888888888888886,0.5144444444444445,-0.014570184499656524
-0.007123682847563386,rejected,fdr_null,-0.014979606970708215,IF x24 = 1 THEN y = 1 increases,NoFDR,0.6972111553784861,0.6972111553784861,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5166666666666667,0.5255555555555556,-0.011427383139163527
-0.045152959817089285,rejected,statistical,0.19575364098964726,IF x3 = 1 THEN y = 1 increases,NoFDR,0.8167330677290837,0.8167330677290837,insufficient support; weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak,1,0.22777777777777777,0.043333333333333335,-0.048959170910390426
-0.04335517112625201,rejected,fdr_null,0.06895936482447923,IF x9 = 1 THEN y = 1 increases,NoFDR,0.8366533864541833,0.8366533864541833,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.47,0.4922222222222222,-0.02977510607505024
-0.04417178315297251,rejected,fdr_null,0.006751313441835438,IF x18 = 1 THEN y = 1 increases,NoFDR,0.8605577689243028,0.8605577689243028,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.4855555555555556,0.5033333333333333,-0.03105323199549609
-0.022505072052566646,rejected,fdr_null,0.06768883342247578,IF x8 = 1 THEN y = 1 increases,NoFDR,0.8685258964143426,0.8685258964143426,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.47333333333333333,0.5222222222222223,-0.029292429490351324
-0.04228670602370222,rejected,fdr_null,-0.022824168633127806,IF x21 = 1 THEN y = 1 increases,NoFDR,0.8685258964143426,0.8685258964143426,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.4688888888888889,0.4955555555555556,-0.034155785148456186
-0.03930082207609241,rejected,fdr_null,0.014548794761248651,IF x15 = 1 THEN y = 1 increases,NoFDR,0.9043824701195219,0.9043824701195219,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.49666666666666665,0.5388888888888889,-0.0425288784001987
-0.06106269023890944,rejected,fdr_null,-0.008297105949571504,IF x27 = 1 THEN y = 1 increases,NoFDR,0.9721115537848606,0.9721115537848606,weak validation effect; not significant after raw p-value test; matched counterfactual contrast is weak; held-out effect does not replicate,1,0.5388888888888889,0.4855555555555556,-0.05660032323272263
0.0,accepted,counterfactual,0.22615137671317442,IF x4 = 1 THEN y = 1 increases,NoCounterfactual,0.00398406374501992,0.02151394422310757,passes all verification gates,1,0.5055555555555555,0.4677777777777778,0.23001205004487774
-0.060880372313418404,accepted,redundant,0.10461076157385674,IF x6 = 1 THEN y = 1 increases,NoCounterfactual,0.00398406374501992,0.02151394422310757,passes all verification gates,1,0.4855555555555556,0.5022222222222222,0.13041245259165613
0.16806517504209642,accepted,valid,0.09845132743362833,IF x0 = 1 THEN y = 1 increases,NoCounterfactual,0.00398406374501992,0.02151394422310757,passes all verification gates,1,0.5022222222222222,0.5,0.16444444444444442
0.5169938184215431,rejected,holdout,-0.5903372725266347,IF x5 = 1 THEN y = 1 increases,NoCounterfactual,0.00398406374501992,0.02151394422310757,held-out effect does not replicate,1,0.5622222222222222,0.43222222222222223,0.5571815936291058
0.5752740401565363,rejected,support,0.44971751412429384,IF x2 = 1 THEN y = 1 increases,NoCounterfactual,0.00398406374501992,0.02151394422310757,insufficient support,1,0.016666666666666666,0.03,0.5773195876288659
0.06271714482237549,rejected,fdr_null,-0.003101479623081327,IF x23 = 1 THEN y = 1 increases,NoCounterfactual,0.0199203187250996,0.0896414342629482,not significant after FDR correction; held-out effect does not replicate,1,0.5044444444444445,0.51,0.06687119292161309
0.0436702171887433,rejected,fdr_null,-0.05132764343290658,IF x10 = 1 THEN y = 1 increases,NoCounterfactual,0.0398406374501992,0.15367103016505407,not significant after FDR correction; held-out effect does not replicate,1,0.5066666666666667,0.4811111111111111,0.051589676130378626
0.04182982102429893,rejected,fdr_null,0.006330895461212183,IF x7 = 1 THEN y = 1 increases,NoCounterfactual,0.13147410358565736,0.4437250996015936,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.4988888888888889,0.48444444444444446,0.03827902562480229
0.0157097092695018,rejected,fdr_null,-0.04933878906481648,IF x25 = 1 THEN y = 1 increases,NoCounterfactual,0.17131474103585656,0.5139442231075697,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.5133333333333333,0.5188888888888888,0.03297545633026888
0.028035580770623136,rejected,fdr_null,-0.02410876103091869,IF x19 = 1 THEN y = 1 increases,NoCounterfactual,0.21912350597609562,0.5916334661354582,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.5011111111111111,0.5244444444444445,0.025681134167590658
0.025837740798854633,rejected,fdr_null,0.015489470224533064,IF x20 = 1 THEN y = 1 increases,NoCounterfactual,0.2868525896414343,0.699203187250996,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.5144444444444445,0.5033333333333333,0.022282471813562077
0.011921902616544149,rejected,fdr_null,0.009154539702625752,IF x14 = 1 THEN y = 1 increases,NoCounterfactual,0.3107569721115538,0.699203187250996,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.5155555555555555,0.4822222222222222,0.018967188148968528
0.01030165129347863,rejected,fdr_null,0.03232736269760139,IF x22 = 1 THEN y = 1 increases,NoCounterfactual,0.38247011952191234,0.7933266932270917,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.49666666666666665,0.4866666666666667,0.013105615845341867
-0.0246177728502845,rejected,fdr_null,0.02521012555650537,IF x11 = 1 THEN y = 1 increases,NoCounterfactual,0.46613545816733065,0.7933266932270917,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.48777777777777775,0.5055555555555555,0.006025435238918353
-0.00417292170940979,rejected,fdr_null,0.014548794761248651,IF x13 = 1 THEN y = 1 increases,NoCounterfactual,0.4701195219123506,0.7933266932270917,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.49666666666666665,0.5122222222222222,0.006146882828751976
0.024222667532110862,rejected,fdr_null,-0.0032297731751040892,IF x26 = 1 THEN y = 1 increases,NoCounterfactual,0.41434262948207173,0.7933266932270917,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.49666666666666665,0.46,0.008230452674897082
0.009019278842689217,rejected,fdr_null,0.005379640434326871,IF x17 = 1 THEN y = 1 increases,NoCounterfactual,0.5418326693227091,0.8605577689243028,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.5177777777777778,0.5144444444444445,-0.0012257142998354231
-0.007082594285574602,rejected,fdr_null,0.0195419786994408,IF x16 = 1 THEN y = 1 increases,NoCounterfactual,0.601593625498008,0.9023904382470119,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.4911111111111111,0.5111111111111111,-0.00573122529644271
-0.045152959817089285,rejected,statistical,0.19575364098964726,IF x3 = 1 THEN y = 1 increases,NoCounterfactual,0.8167330677290837,0.93800796812749,insufficient support; weak validation effect; not significant after FDR correction,1,0.22777777777777777,0.043333333333333335,-0.048959170910390426
-0.04335517112625201,rejected,fdr_null,0.06895936482447923,IF x9 = 1 THEN y = 1 increases,NoCounterfactual,0.8366533864541833,0.93800796812749,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.47,0.4922222222222222,-0.02977510607505024
-0.022505072052566646,rejected,fdr_null,0.06768883342247578,IF x8 = 1 THEN y = 1 increases,NoCounterfactual,0.8685258964143426,0.93800796812749,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.47333333333333333,0.5222222222222223,-0.029292429490351324
-0.04228670602370222,rejected,fdr_null,-0.022824168633127806,IF x21 = 1 THEN y = 1 increases,NoCounterfactual,0.8685258964143426,0.93800796812749,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.4688888888888889,0.4955555555555556,-0.034155785148456186
-0.007123682847563386,rejected,fdr_null,-0.014979606970708215,IF x24 = 1 THEN y = 1 increases,NoCounterfactual,0.6972111553784861,0.93800796812749,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.5166666666666667,0.5255555555555556,-0.011427383139163527
-0.04417178315297251,rejected,fdr_null,0.006751313441835438,IF x18 = 1 THEN y = 1 increases,NoCounterfactual,0.8605577689243028,0.93800796812749,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.4855555555555556,0.5033333333333333,-0.03105323199549609
0.01335840475157164,rejected,fdr_null,-0.004165450506829427,IF x12 = 1 THEN y = 1 increases,NoCounterfactual,0.6892430278884463,0.93800796812749,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.47888888888888886,0.5144444444444445,-0.014570184499656524
-0.03930082207609241,rejected,fdr_null,0.014548794761248651,IF x15 = 1 THEN y = 1 increases,NoCounterfactual,0.9043824701195219,0.939166411277965,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.49666666666666665,0.5388888888888889,-0.0425288784001987
-0.06106269023890944,rejected,fdr_null,-0.008297105949571504,IF x27 = 1 THEN y = 1 increases,NoCounterfactual,0.9721115537848606,0.9721115537848606,weak validation effect; not significant after FDR correction; held-out effect does not replicate,1,0.5388888888888889,0.4855555555555556,-0.05660032323272263
0.5169938184215431,accepted,holdout,-0.5903372725266347,IF x5 = 1 THEN y = 1 increases,NoHeldout,0.00398406374501992,0.02151394422310757,passes all verification gates,1,0.5622222222222222,0.43222222222222223,0.5571815936291058
0.16806517504209642,accepted,valid,0.09845132743362833,IF x0 = 1 THEN y = 1 increases,NoHeldout,0.00398406374501992,0.02151394422310757,passes all verification gates,1,0.5022222222222222,0.5,0.16444444444444442
0.5752740401565363,rejected,support,0.44971751412429384,IF x2 = 1 THEN y = 1 increases,NoHeldout,0.00398406374501992,0.02151394422310757,insufficient support,1,0.016666666666666666,0.03,0.5773195876288659
0.0,rejected,counterfactual,0.22615137671317442,IF x4 = 1 THEN y = 1 increases,NoHeldout,0.00398406374501992,0.02151394422310757,matched counterfactual contrast is weak,1,0.5055555555555555,0.4677777777777778,0.23001205004487774
-0.060880372313418404,rejected,redundant,0.10461076157385674,IF x6 = 1 THEN y = 1 increases,NoHeldout,0.00398406374501992,0.02151394422310757,matched counterfactual contrast is weak,1,0.4855555555555556,0.5022222222222222,0.13041245259165613
0.06271714482237549,rejected,fdr_null,-0.003101479623081327,IF x23 = 1 THEN y = 1 increases,NoHeldout,0.0199203187250996,0.0896414342629482,not significant after FDR correction,1,0.5044444444444445,0.51,0.06687119292161309
0.0436702171887433,rejected,fdr_null,-0.05132764343290658,IF x10 = 1 THEN y = 1 increases,NoHeldout,0.0398406374501992,0.15367103016505407,not significant after FDR correction; matched counterfactual contrast is weak,1,0.5066666666666667,0.4811111111111111,0.051589676130378626
0.04182982102429893,rejected,fdr_null,0.006330895461212183,IF x7 = 1 THEN y = 1 increases,NoHeldout,0.13147410358565736,0.4437250996015936,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.4988888888888889,0.48444444444444446,0.03827902562480229
0.0157097092695018,rejected,fdr_null,-0.04933878906481648,IF x25 = 1 THEN y = 1 increases,NoHeldout,0.17131474103585656,0.5139442231075697,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.5133333333333333,0.5188888888888888,0.03297545633026888
0.028035580770623136,rejected,fdr_null,-0.02410876103091869,IF x19 = 1 THEN y = 1 increases,NoHeldout,0.21912350597609562,0.5916334661354582,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.5011111111111111,0.5244444444444445,0.025681134167590658
0.025837740798854633,rejected,fdr_null,0.015489470224533064,IF x20 = 1 THEN y = 1 increases,NoHeldout,0.2868525896414343,0.699203187250996,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.5144444444444445,0.5033333333333333,0.022282471813562077
0.011921902616544149,rejected,fdr_null,0.009154539702625752,IF x14 = 1 THEN y = 1 increases,NoHeldout,0.3107569721115538,0.699203187250996,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.5155555555555555,0.4822222222222222,0.018967188148968528
0.01030165129347863,rejected,fdr_null,0.03232736269760139,IF x22 = 1 THEN y = 1 increases,NoHeldout,0.38247011952191234,0.7933266932270917,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.49666666666666665,0.4866666666666667,0.013105615845341867
-0.0246177728502845,rejected,fdr_null,0.02521012555650537,IF x11 = 1 THEN y = 1 increases,NoHeldout,0.46613545816733065,0.7933266932270917,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.48777777777777775,0.5055555555555555,0.006025435238918353
-0.00417292170940979,rejected,fdr_null,0.014548794761248651,IF x13 = 1 THEN y = 1 increases,NoHeldout,0.4701195219123506,0.7933266932270917,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.49666666666666665,0.5122222222222222,0.006146882828751976
0.024222667532110862,rejected,fdr_null,-0.0032297731751040892,IF x26 = 1 THEN y = 1 increases,NoHeldout,0.41434262948207173,0.7933266932270917,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.49666666666666665,0.46,0.008230452674897082
0.009019278842689217,rejected,fdr_null,0.005379640434326871,IF x17 = 1 THEN y = 1 increases,NoHeldout,0.5418326693227091,0.8605577689243028,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.5177777777777778,0.5144444444444445,-0.0012257142998354231
-0.007082594285574602,rejected,fdr_null,0.0195419786994408,IF x16 = 1 THEN y = 1 increases,NoHeldout,0.601593625498008,0.9023904382470119,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.4911111111111111,0.5111111111111111,-0.00573122529644271
-0.045152959817089285,rejected,statistical,0.19575364098964726,IF x3 = 1 THEN y = 1 increases,NoHeldout,0.8167330677290837,0.93800796812749,insufficient support; weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.22777777777777777,0.043333333333333335,-0.048959170910390426
-0.04335517112625201,rejected,fdr_null,0.06895936482447923,IF x9 = 1 THEN y = 1 increases,NoHeldout,0.8366533864541833,0.93800796812749,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.47,0.4922222222222222,-0.02977510607505024
-0.022505072052566646,rejected,fdr_null,0.06768883342247578,IF x8 = 1 THEN y = 1 increases,NoHeldout,0.8685258964143426,0.93800796812749,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.47333333333333333,0.5222222222222223,-0.029292429490351324
-0.04228670602370222,rejected,fdr_null,-0.022824168633127806,IF x21 = 1 THEN y = 1 increases,NoHeldout,0.8685258964143426,0.93800796812749,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.4688888888888889,0.4955555555555556,-0.034155785148456186
-0.007123682847563386,rejected,fdr_null,-0.014979606970708215,IF x24 = 1 THEN y = 1 increases,NoHeldout,0.6972111553784861,0.93800796812749,weak validation effect; not significant after FDR correction; matched counterfactual contrast is weak,1,0.5166666666666667,0.5255555555555556,-0.011427383139163527
